file_path,modality,vocal_channel,emotion,intensity,statement,repetition,actor,audio_length
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-02-22.wav,3,1,2,2,1,2,22,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,3,1,2,2,2,1,22,3.6369583333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-02-22.wav,3,1,2,2,2,2,22,3.7704375
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-01-22.wav,3,1,3,1,1,1,22,3.536875
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-02-22.wav,3,1,3,1,1,2,22,3.4367708333333336
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-01-22.wav,3,1,3,1,2,1,22,3.5035
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-02-22.wav,3,1,3,1,2,2,22,3.5035
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-01-22.wav,3,1,3,2,1,1,22,3.7370833333333335
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-02-22.wav,3,1,3,2,1,2,22,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,3,1,3,2,2,1,22,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,3,1,3,2,2,2,22,3.9372708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-01-22.wav,3,1,4,1,1,1,22,3.6036041666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-02-22.wav,3,1,4,1,1,2,22,3.703708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-01-22.wav,3,1,4,1,2,1,22,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-02-22.wav,3,1,4,1,2,2,22,3.703708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-01-22.wav,3,1,4,2,1,1,22,3.7370625
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-01-02-22.wav,3,1,4,2,1,2,22,3.636979166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-01-22.wav,3,1,4,2,2,1,22,3.7370833333333335
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-04-02-02-02-22.wav,3,1,4,2,2,2,22,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-01-22.wav,3,1,5,1,1,1,22,3.703708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,3,1,5,1,1,2,22,3.7370625
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-01-22.wav,3,1,5,1,2,1,22,3.8705208333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-01-02-02-22.wav,3,1,5,1,2,2,22,4.037354166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-01-22.wav,3,1,5,2,1,1,22,3.8705416666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-01-02-22.wav,3,1,5,2,1,2,22,3.9038958333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-01-22.wav,3,1,5,2,2,1,22,4.237583333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-05-02-02-02-22.wav,3,1,5,2,2,2,22,4.204208333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-01-22.wav,3,1,6,1,1,1,22,3.57025
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-01-02-22.wav,3,1,6,1,1,2,22,3.6036041666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-01-22.wav,3,1,6,1,2,1,22,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-01-02-02-22.wav,3,1,6,1,2,2,22,3.536875
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-01-22.wav,3,1,6,2,1,1,22,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-01-02-22.wav,3,1,6,2,1,2,22,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-01-22.wav,3,1,6,2,2,1,22,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-06-02-02-02-22.wav,3,1,6,2,2,2,22,3.6036041666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-01-22.wav,3,1,7,1,1,1,22,3.7036875
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-01-02-22.wav,3,1,7,1,1,2,22,3.9038958333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-01-22.wav,3,1,7,1,2,1,22,3.8037916666666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-01-02-02-22.wav,3,1,7,1,2,2,22,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-01-22.wav,3,1,7,2,1,1,22,4.2375625
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-01-02-22.wav,3,1,7,2,1,2,22,4.170833333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-01-22.wav,3,1,7,2,2,1,22,4.204208333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-07-02-02-02-22.wav,3,1,7,2,2,2,22,4.1040833333333335
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-01-22.wav,3,1,8,1,1,1,22,3.536875
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-01-02-22.wav,3,1,8,1,1,2,22,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-01-22.wav,3,1,8,1,2,1,22,3.4367708333333336
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-01-02-02-22.wav,3,1,8,1,2,2,22,3.6036041666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-01-22.wav,3,1,8,2,1,1,22,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-01-02-22.wav,3,1,8,2,1,2,22,3.7370833333333335
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-01-22.wav,3,1,8,2,2,1,22,3.703708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_22\03-01-08-02-02-02-22.wav,3,1,8,2,2,2,22,3.6369583333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-01-23.wav,3,1,1,1,1,1,23,3.8037916666666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-01-02-23.wav,3,1,1,1,1,2,23,3.7370625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-01-23.wav,3,1,1,1,2,1,23,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-01-01-02-02-23.wav,3,1,1,1,2,2,23,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-01-23.wav,3,1,2,1,1,1,23,3.970625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-01-02-23.wav,3,1,2,1,1,2,23,4.070729166666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-01-23.wav,3,1,2,1,2,1,23,4.170833333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-02-01-02-02-23.wav,3,1,2,1,2,2,23,4.004
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-02-02-02-01-23.wav,3,1,2,2,2,1,23,4.104104166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-01-23.wav,3,1,3,1,1,1,23,3.3366666666666664
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-01-02-23.wav,3,1,3,1,1,2,23,3.2699375
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-01-23.wav,3,1,3,1,2,1,23,3.2365625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-01-02-02-23.wav,3,1,3,1,2,2,23,3.2699375
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-01-23.wav,3,1,3,2,1,1,23,3.2365833333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-01-02-23.wav,3,1,3,2,1,2,23,3.2031875
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-01-23.wav,3,1,3,2,2,1,23,3.2365625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-03-02-02-02-23.wav,3,1,3,2,2,2,23,3.2365625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-01-23.wav,3,1,4,1,1,1,23,3.6036041666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-01-02-23.wav,3,1,4,1,1,2,23,3.8705416666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-01-23.wav,3,1,4,1,2,1,23,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-04-01-02-02-23.wav,3,1,4,1,2,2,23,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-01-23.wav,3,1,4,2,1,1,23,4.2709375
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-01-02-23.wav,3,1,4,2,1,2,23,4.371020833333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-04-02-02-01-23.wav,3,1,4,2,2,1,23,3.9372708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-01-23.wav,3,1,5,1,1,1,23,3.3033125
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-01-02-23.wav,3,1,5,1,1,2,23,3.3033125
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-01-23.wav,3,1,5,1,2,1,23,3.2699375
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-01-02-02-23.wav,3,1,5,1,2,2,23,3.3366666666666664
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-01-23.wav,3,1,5,2,1,1,23,3.403395833333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,3,1,5,2,1,2,23,3.3366666666666664
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-01-23.wav,3,1,5,2,2,1,23,3.2365625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-05-02-02-02-23.wav,3,1,5,2,2,2,23,3.3032916666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,3,1,6,1,1,1,23,3.4367708333333336
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-01-02-23.wav,3,1,6,1,1,2,23,3.2365625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-01-23.wav,3,1,6,1,2,1,23,3.136458333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-01-02-02-23.wav,3,1,6,1,2,2,23,3.1031041666666668
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-01-23.wav,3,1,6,2,1,1,23,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-01-02-23.wav,3,1,6,2,1,2,23,3.4367708333333336
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-01-23.wav,3,1,6,2,2,1,23,3.57025
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-06-02-02-02-23.wav,3,1,6,2,2,2,23,3.536875
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-01-23.wav,3,1,7,1,1,1,23,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-01-02-23.wav,3,1,7,1,1,2,23,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-01-23.wav,3,1,7,1,2,1,23,3.470125
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-01-02-02-23.wav,3,1,7,1,2,2,23,3.3366666666666664
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-01-01-23.wav,3,1,7,2,1,1,23,4.070729166666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-01-02-23.wav,3,1,7,2,1,2,23,3.8705208333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-02-01-23.wav,3,1,7,2,2,1,23,3.7370625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-07-02-02-02-23.wav,3,1,7,2,2,2,23,3.8705208333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-01-01-23.wav,3,1,8,1,1,1,23,3.2699375
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-01-02-23.wav,3,1,8,1,1,2,23,3.2365625
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-02-01-23.wav,3,1,8,1,2,1,23,3.3032916666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-01-02-02-23.wav,3,1,8,1,2,2,23,3.3033125
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-01-01-23.wav,3,1,8,2,1,1,23,3.5035
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-01-02-23.wav,3,1,8,2,1,2,23,3.3700208333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-02-01-23.wav,3,1,8,2,2,1,23,3.3366666666666664
D:/1188976/Audio_Speech_Actors_01-24\Actor_23\03-01-08-02-02-02-23.wav,3,1,8,2,2,2,23,3.3032916666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-01-01-24.wav,3,1,1,1,1,1,24,3.703708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-01-02-24.wav,3,1,1,1,1,2,24,3.6369583333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-02-01-24.wav,3,1,1,1,2,1,24,3.636979166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-01-01-02-02-24.wav,3,1,1,1,2,2,24,3.6036041666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-01-01-24.wav,3,1,2,1,1,1,24,3.5702291666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-01-02-24.wav,3,1,2,1,1,2,24,3.5035
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-02-01-24.wav,3,1,2,1,2,1,24,3.8705416666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-01-02-02-24.wav,3,1,2,1,2,2,24,3.7036875
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-01-01-24.wav,3,1,2,2,1,1,24,4.104104166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-01-02-24.wav,3,1,2,2,1,2,24,4.070729166666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-02-01-24.wav,3,1,2,2,2,1,24,4.037375
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-02-02-02-02-24.wav,3,1,2,2,2,2,24,4.104104166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-01-24.wav,3,1,3,1,1,1,24,3.6036041666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-01-02-24.wav,3,1,3,1,1,2,24,3.9038958333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-01-24.wav,3,1,3,1,2,1,24,3.5035
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-01-02-02-24.wav,3,1,3,1,2,2,24,3.7370625
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-01-24.wav,3,1,3,2,1,1,24,4.004
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-01-02-24.wav,3,1,3,2,1,2,24,3.7704375
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-01-24.wav,3,1,3,2,2,1,24,3.8705416666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-03-02-02-02-24.wav,3,1,3,2,2,2,24,3.8705416666666665
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-01-24.wav,3,1,4,1,1,1,24,4.104104166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-01-02-24.wav,3,1,4,1,1,2,24,3.970625
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-01-24.wav,3,1,4,1,2,1,24,3.536875
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-04-01-02-02-24.wav,3,1,4,1,2,2,24,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-01-01-24.wav,3,1,4,2,1,1,24,4.404395833333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-04-02-02-01-24.wav,3,1,4,2,2,1,24,4.204208333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-01-24.wav,3,1,5,1,1,1,24,4.104104166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-01-02-24.wav,3,1,5,1,1,2,24,3.7370625
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-01-24.wav,3,1,5,1,2,1,24,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-05-01-02-02-24.wav,3,1,5,1,2,2,24,4.2041875
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-01-24.wav,3,1,5,2,1,1,24,4.371041666666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-01-02-24.wav,3,1,5,2,1,2,24,4.371041666666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-05-02-02-01-24.wav,3,1,5,2,2,1,24,4.170833333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-01-24.wav,3,1,6,1,1,1,24,4.104104166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-01-02-24.wav,3,1,6,1,1,2,24,4.070729166666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-01-24.wav,3,1,6,1,2,1,24,3.93725
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-01-02-02-24.wav,3,1,6,1,2,2,24,4.004
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-01-24.wav,3,1,6,2,1,1,24,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-01-02-24.wav,3,1,6,2,1,2,24,4.070729166666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-01-24.wav,3,1,6,2,2,1,24,3.6035833333333334
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-06-02-02-02-24.wav,3,1,6,2,2,2,24,3.8371666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-01-01-24.wav,3,1,7,1,1,1,24,4.304291666666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-01-02-24.wav,3,1,7,1,1,2,24,4.104104166666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-02-01-24.wav,3,1,7,1,2,1,24,4.004
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-07-01-02-02-24.wav,3,1,7,1,2,2,24,4.070729166666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-01-01-24.wav,3,1,7,2,1,1,24,4.337666666666666
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-02-01-24.wav,3,1,7,2,2,1,24,4.2375625
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-07-02-02-02-24.wav,3,1,7,2,2,2,24,4.437770833333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-01-01-24.wav,3,1,8,1,1,1,24,3.3033125
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-01-02-24.wav,3,1,8,1,1,2,24,3.4701458333333335
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-02-01-24.wav,3,1,8,1,2,1,24,3.370041666666667
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-01-02-02-24.wav,3,1,8,1,2,2,24,3.403395833333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-01-01-24.wav,3,1,8,2,1,1,24,3.9372708333333333
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-01-02-24.wav,3,1,8,2,1,2,24,3.970625
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-02-01-24.wav,3,1,8,2,2,1,24,3.6703333333333332
D:/1188976/Audio_Speech_Actors_01-24\Actor_24\03-01-08-02-02-02-24.wav,3,1,8,2,2,2,24,3.6369583333333333
